Pct.,Name,Combined Pcts.,Address,City,Date,Start Time,End Time,Zip Code,Latitude,Longitude,Area of City,Type,Hours,EZVote Code,Election Code,Boss Code
361,Oak Hill Fire Dept. Station #301,  ,9211 Circle Drive,Austin,11/4/2014,7:00,19:00,78736,30.239456,-97.919694,SW,ED,R,1590,G14,163
362,Will Hampton Branch Public Library,  ,5125 Convict Hill Road,Austin,11/4/2014,7:00,19:00,78749,30.217702,-97.854999,SW,ED,R,2322,G14,164
363,Shepherd of the Hills Presbyterian Church,  ,5226 West William Cannon Drive,Austin,11/4/2014,7:00,19:00,78749,30.225441,-97.851888,SW,ED,R,1924,G14,165
364,Randalls Flagship West Lake Hills,  ,3300 Bee Cave Road,West Lake Hills,11/4/2014,7:00,19:00,78746,30.275376,-97.798812,W,ED,R,1844,G14,166
365,West Rural Community Center,  ,"8656 Highway 71 West, #A",Austin,11/4/2014,7:00,19:00,78735,30.251449,-97.893596,W,ED,R,2330,G14,167
366,Mills Elementary School,  ,6201 Davis Lane,Austin,11/4/2014,7:00,19:00,78749,30.21111,-97.87819,SW,ED,R,1327,G14,168
367,Clayton Elementary School,  ,7525 La Crosse Avenue,Austin,11/4/2014,7:00,19:00,78739,30.195113,-97.906573,SW,ED,R,348,G14,169
369,Christ Episcopal Church,  ,3520 West Whitestone Boulevard,Cedar Park,11/4/2014,7:00,19:00,78613,30.51066,-97.881317,NW,ED,R,350,G14,170
370,Round Mountain Community Center,  ,14340 Round Mountain Road,Leander,11/4/2014,7:00,19:00,78641,30.572025,-97.949408,NW,ED,R,1836,G14,171
371,Lago Vista Middle School,  ,8039 Bar-K Ranch Road,Lago Vista,11/4/2014,7:00,19:00,78645,30.480356,-97.97788,,ED,R,1236,G14,172
372,Community Center at Jonestown,  ,"18649 FM 1431, Suite 6A",Jonestown,11/4/2014,7:00,19:00,78645,30.491765,-97.923803,NW,ED,R,1444,G14,173
373,Lago Vista City Hall,  ,5803 Thunderbird Street,Lago Vista,11/4/2014,7:00,19:00,78645,30.453007,-97.987372,NW,ED,R,1228,G14,174
374,Deer Creek Elementary School,  ,2420 Zeppelin Drive,Cedar Park,11/4/2014,7:00,19:00,78613,30.482584,-97.853111,NW,ED,R,425,G14,175
375,Village of Volente City Hall,  ,16100 Wharf,Volente,11/4/2014,7:00,19:00,78641,30.442042,-97.912598,,ED,R,2209,G14,176
401,Del Valle ISD Administration Building,  ,5301 Ross Road,Del Valle,11/4/2014,7:00,19:00,78617,30.176036,-97.613418,SE,ED,R,407,G14,177
402,Elroy Community Library,  ,13512 FM 812,Del Valle,11/4/2014,7:00,19:00,78617,30.123925,-97.638577,SE,ED,R,500,G14,178
403,Creedmoor Elementary School,  ,5604 FM 1327,Creedmoor,11/4/2014,7:00,19:00,78610,30.091023,-97.720942,SE,ED,R,342,G14,179
404,Blazier Elementary School,  ,8601 Vertex Boulevard,Austin,11/4/2014,7:00,19:00,78744,30.156149,-97.751992,SE,ED,R,253,G14,180
