Pct.,Name,Combined Pcts.,Address,City,Date,Start Time,End Time,Zip Code,Latitude,Longitude,Area of City,Type,Hours,EZVote Code,Election Code,Boss Code
331,Kathy Caraway Elementary School,326,11104 Oak View Drive (Enter off of Carlwood),Austin,12/16/2014,7:00,19:00,78759,30.419868,-97.769276,NW,ED,R,1442,GR14,101
332,Zilker Elementary School,"340, 341",1900 Bluebonnet Lane,Austin,12/16/2014,7:00,19:00,78704,30.252849,-97.774673,SC,ED,R,2600,GR14,102
333,Canyon Creek Elementary School,343,10210 Ember Glen Drive,Austin,12/16/2014,7:00,19:00,78726,30.436871,-97.824894,NW,ED,R,313,GR14,103
334,Celebration Church Anderson Mill Campus, ,10401 Anderson Mill Road.,Austin,12/16/2014,7:00,19:00,78750,30.446578,-97.806136,NW,ED,R,355,GR14,104
335,Hallmark Baptist Church,,9023 Old Lampasas Trail,Austin,12/16/2014,7:00,19:00,78750,30.419984,-97.798662,C,ED,R,812,GR14,105
336,Hallmark Baptist Church,335,9023 Old Lampasas Trail,Austin,12/16/2014,7:00,19:00,78750,30.419984,-97.798662,C,ED,R,812,GR14,105
337,Lakewood Homeowners Association, ,7317 Lakewood Drive,Austin,12/16/2014,7:00,19:00,78750,30.375404,-97.788902,NW,ED,R,1214,GR14,106
338,Travis County WCID #18, ,1502 San Juan Drive,Austin,12/16/2014,7:00,19:00,78733,30.339343,-97.866662,W,ED,R,2025,GR14,107
339,Western Hills Church of Christ, ,6211 Parkwood Drive,Austin,12/16/2014,7:00,19:00,78735,30.236989,-97.855077,SW,ED,R,2335,GR14,108
340,Zilker Elementary School,,1900 Bluebonnet Lane,Austin,12/16/2014,7:00,19:00,78704,30.252849,-97.774673,SC,ED,R,2600,GR14,102
341,Zilker Elementary School,,1900 Bluebonnet Lane,Austin,12/16/2014,7:00,19:00,78704,30.252849,-97.774673,SC,ED,R,2600,GR14,102
342,Barton Hills Elementary School, ,2108 Barton Hills Drive,Austin,12/16/2014,7:00,19:00,78704,30.254174,-97.783138,SC,ED,R,226,GR14,109
